freq,value
5.260000000000000000e+02,1.720470606354067582e-04
5.270000000000000000e+02,1.076713678779849442e-04
5.280000000000000000e+02,1.954065913797608546e-04
5.290000000000000000e+02,2.393369112278195864e-04
5.300000000000000000e+02,1.755372632468657089e-04
5.310000000000000000e+02,1.456407063529825013e-04
5.320000000000000000e+02,1.131567721928781881e-04
5.330000000000000000e+02,1.285826982424558213e-04
5.340000000000000000e+02,1.786300118794960736e-04
5.350000000000000000e+02,1.794395635440598747e-04
5.360000000000000000e+02,1.362570282808444971e-04
5.370000000000000000e+02,1.248041154806458857e-04
5.380000000000000000e+02,9.538490457971628774e-05
5.390000000000000000e+02,1.426535767850836342e-04
5.400000000000000000e+02,1.355816735186345155e-04
5.410000000000000000e+02,9.663433665959330677e-05
5.420000000000000000e+02,9.556745995853430163e-05
5.430000000000000000e+02,9.792708994084842883e-05
5.440000000000000000e+02,1.046903374791587023e-04
5.450000000000000000e+02,1.424279826562144117e-04
5.460000000000000000e+02,8.976735933258141349e-05
5.470000000000000000e+02,6.718133685818534063e-05
5.480000000000000000e+02,1.008410585394367857e-04
5.490000000000000000e+02,9.691869423536961345e-05
5.500000000000000000e+02,1.149326404045462906e-04
5.510000000000000000e+02,1.118647245589796395e-04
5.520000000000000000e+02,5.424378156558734337e-05
5.530000000000000000e+02,6.230016437442529524e-05
5.540000000000000000e+02,9.098918383515961178e-05
5.550000000000000000e+02,1.010288834131457320e-04
5.560000000000000000e+02,1.104205403551405864e-04
5.570000000000000000e+02,6.564022049112071104e-05
5.580000000000000000e+02,5.327172743155060222e-05
5.590000000000000000e+02,6.004026076547959087e-05
5.600000000000000000e+02,7.635179273586726700e-05
5.610000000000000000e+02,1.000061561373449061e-04
5.620000000000000000e+02,9.645444413460501059e-05
5.630000000000000000e+02,4.741275569810032798e-05
5.640000000000000000e+02,5.512303916554781290e-05
5.650000000000000000e+02,5.284712591544464674e-05
5.660000000000000000e+02,5.466957424029173906e-05
5.670000000000000000e+02,7.837531063750750513e-05
5.680000000000000000e+02,7.542308110393530752e-05
5.690000000000000000e+02,5.156359749395672342e-05
5.700000000000000000e+02,3.891558931744412377e-05
5.710000000000000000e+02,3.948331602659665735e-05
5.720000000000000000e+02,3.283325075252416816e-05
5.730000000000000000e+02,4.590771971056475817e-05
5.740000000000000000e+02,5.044241234163655271e-05
5.750000000000000000e+02,3.406334397726860030e-05
5.760000000000000000e+02,3.499809268557950692e-05
5.770000000000000000e+02,2.480754120017831867e-05
5.780000000000000000e+02,1.542464981840690168e-05
5.790000000000000000e+02,2.066015566335666079e-05
5.800000000000000000e+02,2.939001727135909486e-05
5.810000000000000000e+02,1.804641679591532303e-05
