freq,value
1.150000000000000000e+02,1.507865389322088833e-03
1.160000000000000000e+02,1.252702324755903445e-03
1.170000000000000000e+02,1.039590884660885305e-03
1.180000000000000000e+02,1.098901243665304948e-03
1.190000000000000000e+02,1.097201732362898313e-03
1.200000000000000000e+02,9.117739613610767371e-04
1.210000000000000000e+02,6.951290484764591259e-04
1.220000000000000000e+02,6.118369320509786484e-04
1.230000000000000000e+02,5.101241864985747590e-04
1.240000000000000000e+02,6.196800660737897259e-04
1.250000000000000000e+02,6.421020192522518917e-04
1.260000000000000000e+02,6.244957947929899705e-04
1.270000000000000000e+02,5.826862741572060630e-04
1.280000000000000000e+02,5.145302773071223825e-04
1.290000000000000000e+02,5.460115606878809986e-04
1.300000000000000000e+02,5.219418861712162103e-04
1.310000000000000000e+02,6.187264147665160526e-04
1.320000000000000000e+02,7.488926302108129228e-04
1.330000000000000000e+02,5.893113968528916093e-04
1.340000000000000000e+02,6.516906077316498517e-04
1.350000000000000000e+02,6.991376116432889256e-04
1.360000000000000000e+02,7.136615836953344536e-04
1.370000000000000000e+02,8.198038382937861916e-04
1.380000000000000000e+02,9.085875334806635959e-04
1.390000000000000000e+02,9.118978756018614705e-04
1.400000000000000000e+02,9.032983927913240674e-04
1.410000000000000000e+02,1.257592508340818959e-03
1.420000000000000000e+02,1.198994042251329706e-03
1.430000000000000000e+02,1.347522567623348801e-03
1.440000000000000000e+02,1.774564765587894472e-03
1.450000000000000000e+02,1.832992695443762558e-03
1.460000000000000000e+02,1.995304056136489382e-03
1.470000000000000000e+02,2.359428017060809582e-03
1.480000000000000000e+02,2.667033175083960428e-03
1.490000000000000000e+02,2.476195089729774004e-03
1.500000000000000000e+02,2.705504924783291246e-03
1.510000000000000000e+02,2.752610934377593913e-03
1.520000000000000000e+02,2.733781689218766926e-03
1.530000000000000000e+02,2.751619752786627592e-03
1.540000000000000000e+02,2.203474601734879343e-03
1.550000000000000000e+02,2.488448824859241983e-03
1.560000000000000000e+02,1.881287160827077717e-03
1.570000000000000000e+02,2.039091204182673627e-03
1.580000000000000000e+02,2.021979335507075384e-03
1.590000000000000000e+02,3.336552251317971216e-03
1.600000000000000000e+02,3.924778353833330118e-03
1.610000000000000000e+02,5.852039037040431338e-03
1.620000000000000000e+02,4.165274405058878859e-03
1.630000000000000000e+02,6.013021189816637573e-03
1.640000000000000000e+02,9.285289754230390338e-03
1.650000000000000000e+02,9.510763967666219926e-03
1.660000000000000000e+02,6.268927171474716030e-03
1.670000000000000000e+02,5.087121383513134448e-03
1.680000000000000000e+02,4.443934916338838220e-03
1.690000000000000000e+02,2.249321387567060349e-03
1.700000000000000000e+02,1.341635869771690527e-03
1.710000000000000000e+02,1.584845141269564280e-03
1.720000000000000000e+02,1.468254390482115175e-03
1.730000000000000000e+02,1.529824690338710182e-03
1.740000000000000000e+02,2.066182192749262472e-03
1.750000000000000000e+02,1.890677718591659813e-03
1.760000000000000000e+02,1.559707630227671069e-03
1.770000000000000000e+02,1.420295003513192145e-03
1.780000000000000000e+02,1.335704337629174242e-03
1.790000000000000000e+02,1.168520009690566207e-03
1.800000000000000000e+02,8.660977069326546932e-04
1.810000000000000000e+02,6.222148321969351182e-04
1.820000000000000000e+02,7.256420394628786867e-04
1.830000000000000000e+02,6.510591822632650835e-04
1.840000000000000000e+02,6.822538974120156453e-04
1.850000000000000000e+02,7.839515156658654390e-04
1.860000000000000000e+02,7.189782350402050722e-04
