freq,value
6.600000000000000000e+01,6.898082731548095146e-04
6.700000000000000000e+01,1.016562873108066900e-03
6.800000000000000000e+01,1.934826653157020607e-03
6.900000000000000000e+01,2.421751913683964190e-03
7.000000000000000000e+01,3.232170096311091402e-03
7.100000000000000000e+01,3.705498342321803494e-03
7.200000000000000000e+01,1.770801386227100014e-03
7.300000000000000000e+01,2.260269034984280744e-03
7.400000000000000000e+01,3.791456818852450162e-03
7.500000000000000000e+01,4.459673191416324567e-03
7.600000000000000000e+01,4.595493449992054877e-03
7.700000000000000000e+01,6.202254203972497673e-03
7.800000000000000000e+01,6.752624286883637111e-03
7.900000000000000000e+01,3.456634954035934116e-03
8.000000000000000000e+01,4.701870222061507558e-03
8.100000000000000000e+01,7.074112019002187432e-03
8.200000000000000000e+01,5.166560750790117305e-03
8.300000000000000000e+01,3.730535284684676108e-03
8.400000000000000000e+01,4.768227924349886446e-03
8.500000000000000000e+01,4.350833625474850863e-03
8.600000000000000000e+01,2.977709712439108401e-03
8.700000000000000000e+01,2.299781869377147403e-03
8.800000000000000000e+01,5.028795881386114233e-03
8.900000000000000000e+01,3.439072492221363977e-03
9.000000000000000000e+01,5.665317976805257782e-03
9.100000000000000000e+01,6.864458205597463031e-03
9.200000000000000000e+01,5.369074343181064884e-03
9.300000000000000000e+01,3.687567693839552321e-03
9.400000000000000000e+01,6.745229946151096861e-03
9.500000000000000000e+01,9.312291592990962208e-03
9.600000000000000000e+01,4.542840043302064437e-03
9.700000000000000000e+01,4.696119573372368149e-03
9.800000000000000000e+01,7.914610090266411407e-03
9.900000000000000000e+01,4.252089794905955858e-03
1.000000000000000000e+02,5.401038046908857373e-03
1.010000000000000000e+02,8.771876986187606903e-03
1.020000000000000000e+02,1.074202577442736999e-02
1.030000000000000000e+02,8.559168769121289905e-03
1.040000000000000000e+02,5.187446761359037518e-03
1.050000000000000000e+02,6.360195270955682281e-03
1.060000000000000000e+02,6.464532070454851419e-03
1.070000000000000000e+02,7.508969267108355286e-03
1.080000000000000000e+02,7.103145563482213959e-03
1.090000000000000000e+02,4.759777034371760404e-03
1.100000000000000000e+02,9.250187779555461842e-03
1.110000000000000000e+02,1.188861328647112039e-02
1.120000000000000000e+02,1.054814615739626225e-02
1.130000000000000000e+02,1.001901563888047200e-02
1.140000000000000000e+02,1.043203072349464453e-02
1.150000000000000000e+02,7.216939653403102797e-03
1.160000000000000000e+02,1.007817225172274317e-02
1.170000000000000000e+02,9.958436243862396620e-03
1.180000000000000000e+02,1.018355304420158307e-02
1.190000000000000000e+02,1.137795754925453699e-02
1.200000000000000000e+02,1.319418606527202747e-02
1.210000000000000000e+02,9.481219949656963242e-03
1.220000000000000000e+02,7.883086501338204544e-03
1.230000000000000000e+02,4.364515186220490651e-03
1.240000000000000000e+02,4.876705772976077519e-03
1.250000000000000000e+02,6.320880354694224587e-03
1.260000000000000000e+02,6.600870663022589957e-03
1.270000000000000000e+02,7.105906022736342698e-03
1.280000000000000000e+02,8.289253375016771008e-03
1.290000000000000000e+02,7.946037294557941819e-03
1.300000000000000000e+02,9.151828709531946091e-03
1.310000000000000000e+02,5.805510601146705169e-03
1.320000000000000000e+02,2.757561460379500968e-03
1.330000000000000000e+02,5.946465824541551093e-03
1.340000000000000000e+02,7.615962571003562567e-03
1.350000000000000000e+02,8.653265763058939214e-03
